epoch (ms),time (18:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1535503456864,2018-08-29T09:44:16.864,30.205,-1.829,0.915,-0.366
1535503456864,2018-08-29T09:44:16.864,30.205,-2.195,0.915,-0.549
1535503456989,2018-08-29T09:44:16.989,30.330,-1.402,0.854,-0.183
1535503456989,2018-08-29T09:44:16.989,30.330,-0.915,0.793,-0.305
1535503456989,2018-08-29T09:44:16.989,30.330,-1.402,0.488,0.122
1535503457110,2018-08-29T09:44:17.110,30.451,-1.829,0.183,0.000
1535503457110,2018-08-29T09:44:17.110,30.451,-1.646,0.000,0.061
1535503457110,2018-08-29T09:44:17.110,30.451,-2.073,-0.366,-0.732
1535503457222,2018-08-29T09:44:17.222,30.563,-1.524,-0.122,-0.549
1535503457222,2018-08-29T09:44:17.222,30.563,-1.707,-0.122,-0.488
1535503457222,2018-08-29T09:44:17.222,30.563,-1.159,0.488,0.549
1535503457347,2018-08-29T09:44:17.347,30.688,-1.220,0.183,0.793
1535503457347,2018-08-29T09:44:17.347,30.688,-0.976,0.366,-0.183
1535503457347,2018-08-29T09:44:17.347,30.688,-0.854,0.366,-0.122
1535503457470,2018-08-29T09:44:17.470,30.811,-1.463,-0.061,-0.305
1535503457470,2018-08-29T09:44:17.470,30.811,-1.280,0.183,0.122
1535503457470,2018-08-29T09:44:17.470,30.811,-1.524,0.061,0.793
1535503457594,2018-08-29T09:44:17.594,30.935,-1.585,-0.061,0.305
1535503457594,2018-08-29T09:44:17.594,30.935,-1.280,-0.183,0.488
1535503457594,2018-08-29T09:44:17.594,30.935,-1.220,-0.366,0.427
1535503457718,2018-08-29T09:44:17.718,31.059,-0.854,-0.183,0.061
1535503457718,2018-08-29T09:44:17.718,31.059,-0.610,-0.122,0.488
1535503457718,2018-08-29T09:44:17.718,31.059,-0.671,-0.244,0.427
1535503457830,2018-08-29T09:44:17.830,31.171,-0.488,-0.427,0.427
1535503457830,2018-08-29T09:44:17.830,31.171,-0.793,-0.793,0.610
1535503457830,2018-08-29T09:44:17.830,31.171,-1.280,-0.671,0.732
1535503457954,2018-08-29T09:44:17.954,31.295,-0.732,-0.427,0.549
1535503457954,2018-08-29T09:44:17.954,31.295,-1.098,-0.366,0.427
1535503457954,2018-08-29T09:44:17.954,31.295,-0.549,-0.122,0.549
1535503458078,2018-08-29T09:44:18.078,31.419,-0.183,0.427,0.793
1535503458078,2018-08-29T09:44:18.078,31.419,-0.854,0.488,0.610
1535503458078,2018-08-29T09:44:18.078,31.419,-1.341,0.488,0.671
1535503458213,2018-08-29T09:44:18.213,31.554,-1.524,0.305,1.220
1535503458213,2018-08-29T09:44:18.213,31.554,-1.585,-0.427,0.610
1535503458213,2018-08-29T09:44:18.213,31.554,-1.524,-0.366,0.000
1535503458326,2018-08-29T09:44:18.326,31.667,-1.280,-0.305,0.427
1535503458326,2018-08-29T09:44:18.326,31.667,-1.463,0.000,0.854
1535503458326,2018-08-29T09:44:18.326,31.667,-1.098,0.061,1.402
1535503458438,2018-08-29T09:44:18.438,31.779,-1.585,0.122,0.610
1535503458438,2018-08-29T09:44:18.438,31.779,-0.793,0.061,0.488
1535503458438,2018-08-29T09:44:18.438,31.779,-0.610,-0.305,0.915
1535503458561,2018-08-29T09:44:18.561,31.902,-0.793,-0.183,0.732
1535503458561,2018-08-29T09:44:18.561,31.902,-1.098,-0.305,0.305
1535503458561,2018-08-29T09:44:18.561,31.902,-1.402,-0.366,-0.061
1535503458685,2018-08-29T09:44:18.685,32.026,-1.402,-0.061,0.305
1535503458685,2018-08-29T09:44:18.685,32.026,-1.402,0.000,0.183
1535503458685,2018-08-29T09:44:18.685,32.026,-1.159,-0.122,0.000
1535503458809,2018-08-29T09:44:18.809,32.150,-0.976,-0.122,0.427
1535503458809,2018-08-29T09:44:18.809,32.150,-1.402,0.000,0.305
1535503458809,2018-08-29T09:44:18.809,32.150,-1.280,0.061,0.793
1535503458922,2018-08-29T09:44:18.922,32.263,-1.098,0.183,0.915
1535503458922,2018-08-29T09:44:18.922,32.263,-1.098,-0.305,0.854
1535503458922,2018-08-29T09:44:18.922,32.263,-1.280,-0.427,0.000
1535503459045,2018-08-29T09:44:19.045,32.386,-1.280,0.122,0.244
1535503459045,2018-08-29T09:44:19.045,32.386,-0.793,0.183,0.244
1535503459045,2018-08-29T09:44:19.045,32.386,0.122,-0.183,1.280
1535503459169,2018-08-29T09:44:19.169,32.510,-0.488,-0.183,0.915
1535503459169,2018-08-29T09:44:19.169,32.510,-1.646,-0.122,-0.305
1535503459169,2018-08-29T09:44:19.169,32.510,-1.890,-0.061,0.183
1535503459292,2018-08-29T09:44:19.292,32.633,-1.768,-0.061,0.427
1535503459292,2018-08-29T09:44:19.292,32.633,-1.524,0.061,0.671
1535503459292,2018-08-29T09:44:19.292,32.633,-1.585,-0.122,0.061
1535503459416,2018-08-29T09:44:19.416,32.757,-1.707,-0.183,0.488
1535503459416,2018-08-29T09:44:19.416,32.757,-1.280,-0.183,0.732
1535503459416,2018-08-29T09:44:19.416,32.757,-1.037,0.061,0.488
1535503459529,2018-08-29T09:44:19.529,32.870,-0.671,0.183,0.366
1535503459529,2018-08-29T09:44:19.529,32.870,-0.854,0.061,0.793
1535503459529,2018-08-29T09:44:19.529,32.870,-0.976,-0.305,0.427
1535503459652,2018-08-29T09:44:19.652,32.993,-0.854,-0.122,0.000
1535503459652,2018-08-29T09:44:19.652,32.993,-1.585,-0.061,0.183
1535503459652,2018-08-29T09:44:19.652,32.993,-1.524,-0.244,0.488
1535503459778,2018-08-29T09:44:19.778,33.119,-1.341,-0.305,0.427
1535503459778,2018-08-29T09:44:19.778,33.119,-1.280,-0.244,0.366
1535503459778,2018-08-29T09:44:19.778,33.119,-1.098,-0.122,0.061
1535503459900,2018-08-29T09:44:19.900,33.241,-1.341,-0.122,0.305
1535503459900,2018-08-29T09:44:19.900,33.241,-1.098,0.000,0.183
1535503459900,2018-08-29T09:44:19.900,33.241,-1.220,0.061,-0.183
1535503460024,2018-08-29T09:44:20.024,33.365,-1.829,0.061,0.244
1535503460024,2018-08-29T09:44:20.024,33.365,-1.768,0.183,0.183
1535503460024,2018-08-29T09:44:20.024,33.365,-1.829,0.488,0.305
1535503460136,2018-08-29T09:44:20.136,33.477,-1.159,0.549,0.061
1535503460136,2018-08-29T09:44:20.136,33.477,-0.610,0.427,0.122
1535503460136,2018-08-29T09:44:20.136,33.477,-0.976,0.732,0.061
1535503460260,2018-08-29T09:44:20.260,33.601,-1.646,0.488,-0.244
1535503460260,2018-08-29T09:44:20.260,33.601,-1.707,0.305,-0.427
1535503460260,2018-08-29T09:44:20.260,33.601,-1.768,0.183,-0.488
1535503460395,2018-08-29T09:44:20.395,33.736,-2.073,0.061,0.000
1535503460395,2018-08-29T09:44:20.395,33.736,-1.829,0.061,-0.366
1535503460395,2018-08-29T09:44:20.395,33.736,-2.012,0.061,-0.488
1535503460508,2018-08-29T09:44:20.508,33.849,-1.098,0.305,0.244
1535503460508,2018-08-29T09:44:20.508,33.849,-1.037,1.098,0.305
1535503460508,2018-08-29T09:44:20.508,33.849,-0.793,0.976,0.488
1535503460621,2018-08-29T09:44:20.621,33.962,-0.854,0.244,0.305
1535503460621,2018-08-29T09:44:20.621,33.962,-0.915,-0.305,-0.427
1535503460621,2018-08-29T09:44:20.621,33.962,-1.280,-0.488,-0.671
1535503460744,2018-08-29T09:44:20.744,34.085,-1.341,-0.244,-0.976
1535503460744,2018-08-29T09:44:20.744,34.085,-1.402,0.061,-0.061
1535503460744,2018-08-29T09:44:20.744,34.085,-1.524,-0.122,0.122
1535503460868,2018-08-29T09:44:20.868,34.209,-1.646,0.244,0.061
1535503460868,2018-08-29T09:44:20.868,34.209,-2.012,0.244,-0.122
1535503460868,2018-08-29T09:44:20.868,34.209,-1.341,0.305,0.305
1535503460991,2018-08-29T09:44:20.991,34.332,-1.646,0.183,0.610
1535503460991,2018-08-29T09:44:20.991,34.332,-1.159,-0.305,1.463
1535503460991,2018-08-29T09:44:20.991,34.332,-0.488,-0.427,0.671
1535503461115,2018-08-29T09:44:21.115,34.456,-1.098,-0.244,0.061
1535503461115,2018-08-29T09:44:21.115,34.456,0.000,-0.244,0.366
1535503461115,2018-08-29T09:44:21.115,34.456,0.366,-0.061,0.671
1535503461229,2018-08-29T09:44:21.229,34.570,0.183,-0.061,0.671
1535503461229,2018-08-29T09:44:21.229,34.570,-0.488,-0.183,0.671
1535503461229,2018-08-29T09:44:21.229,34.570,-0.976,-0.427,0.854
1535503461351,2018-08-29T09:44:21.351,34.692,-1.159,-0.427,0.488
1535503461351,2018-08-29T09:44:21.351,34.692,-1.037,-0.305,0.671
1535503461351,2018-08-29T09:44:21.351,34.692,-1.220,-0.366,1.098
1535503461475,2018-08-29T09:44:21.475,34.816,-1.402,0.122,0.915
1535503461475,2018-08-29T09:44:21.475,34.816,-1.402,0.122,0.915
1535503461475,2018-08-29T09:44:21.475,34.816,-1.463,0.366,0.427
1535503461599,2018-08-29T09:44:21.599,34.940,-0.793,0.305,1.037
1535503461599,2018-08-29T09:44:21.599,34.940,-0.549,-0.305,0.915
1535503461599,2018-08-29T09:44:21.599,34.940,-0.854,-0.305,0.610
1535503461722,2018-08-29T09:44:21.722,35.063,-1.341,-0.244,0.610
1535503461722,2018-08-29T09:44:21.722,35.063,-1.402,-0.244,0.183
1535503461722,2018-08-29T09:44:21.722,35.063,-1.585,-0.061,0.122
1535503461835,2018-08-29T09:44:21.835,35.176,-1.159,0.061,0.549
1535503461835,2018-08-29T09:44:21.835,35.176,-1.037,-0.061,0.671
1535503461835,2018-08-29T09:44:21.835,35.176,-1.341,0.000,0.488
1535503461959,2018-08-29T09:44:21.959,35.300,-1.220,-0.122,0.671
1535503461959,2018-08-29T09:44:21.959,35.300,-1.280,-0.183,0.610
1535503461959,2018-08-29T09:44:21.959,35.300,-1.220,-0.183,0.732
1535503462082,2018-08-29T09:44:22.082,35.423,-1.037,0.000,0.793
1535503462082,2018-08-29T09:44:22.082,35.423,-1.463,0.366,0.244
1535503462082,2018-08-29T09:44:22.082,35.423,-0.549,0.244,0.976
1535503462206,2018-08-29T09:44:22.206,35.547,-0.732,0.061,0.793
1535503462206,2018-08-29T09:44:22.206,35.547,-0.976,0.671,-0.122
1535503462206,2018-08-29T09:44:22.206,35.547,-1.524,0.244,0.305
1535503462321,2018-08-29T09:44:22.321,35.662,-1.463,-0.610,0.610
1535503462321,2018-08-29T09:44:22.321,35.662,-1.098,-0.366,0.488
1535503462321,2018-08-29T09:44:22.321,35.662,-1.890,-0.366,0.061
1535503462442,2018-08-29T09:44:22.442,35.783,-1.524,-0.305,0.427
1535503462442,2018-08-29T09:44:22.442,35.783,-1.829,0.122,0.671
1535503462442,2018-08-29T09:44:22.442,35.783,-1.280,0.000,1.402
1535503462566,2018-08-29T09:44:22.566,35.907,-0.488,0.122,0.366
1535503462566,2018-08-29T09:44:22.566,35.907,-0.732,0.122,0.427
1535503462566,2018-08-29T09:44:22.566,35.907,-0.915,-0.122,0.854
1535503462690,2018-08-29T09:44:22.690,36.031,-1.159,-0.061,0.305
1535503462690,2018-08-29T09:44:22.690,36.031,-1.220,-0.305,0.183
1535503462690,2018-08-29T09:44:22.690,36.031,-1.402,-0.427,0.183
1535503462813,2018-08-29T09:44:22.813,36.154,-1.585,-0.244,-0.244
1535503462813,2018-08-29T09:44:22.813,36.154,-1.280,-0.061,0.671
1535503462813,2018-08-29T09:44:22.813,36.154,-1.280,0.183,0.427
1535503462926,2018-08-29T09:44:22.926,36.267,-1.280,0.183,0.366
1535503462926,2018-08-29T09:44:22.926,36.267,-1.098,-0.183,0.305
1535503462926,2018-08-29T09:44:22.926,36.267,-1.341,-0.427,0.183
1535503463051,2018-08-29T09:44:23.051,36.392,-1.159,-0.427,0.305
1535503463051,2018-08-29T09:44:23.051,36.392,-1.220,-0.305,0.427
1535503463051,2018-08-29T09:44:23.051,36.392,-1.402,0.183,0.427
1535503463173,2018-08-29T09:44:23.173,36.514,-0.976,0.244,0.183
1535503463173,2018-08-29T09:44:23.173,36.514,-0.549,0.122,0.488
1535503463173,2018-08-29T09:44:23.173,36.514,-0.915,0.305,0.366
1535503463299,2018-08-29T09:44:23.299,36.640,-1.707,0.061,0.244
1535503463299,2018-08-29T09:44:23.299,36.640,-1.890,-0.183,0.366
1535503463299,2018-08-29T09:44:23.299,36.640,-1.829,-0.244,0.000
1535503463421,2018-08-29T09:44:23.421,36.762,-1.768,-0.183,-0.183
1535503463421,2018-08-29T09:44:23.421,36.762,-1.646,0.000,0.122
1535503463421,2018-08-29T09:44:23.421,36.762,-1.768,0.244,0.061
1535503463535,2018-08-29T09:44:23.535,36.876,-1.463,0.244,0.488
1535503463535,2018-08-29T09:44:23.535,36.876,-1.220,0.671,0.427
1535503463535,2018-08-29T09:44:23.535,36.876,-0.793,0.671,0.183
1535503463657,2018-08-29T09:44:23.657,36.998,-1.037,0.305,0.305
1535503463657,2018-08-29T09:44:23.657,36.998,-1.524,0.122,-0.061
1535503463657,2018-08-29T09:44:23.657,36.998,-1.341,0.366,-0.183
1535503463781,2018-08-29T09:44:23.781,37.122,-1.768,0.061,-0.488
1535503463781,2018-08-29T09:44:23.781,37.122,-1.707,0.000,-0.488
1535503463781,2018-08-29T09:44:23.781,37.122,-1.646,0.061,-0.061
1535503463905,2018-08-29T09:44:23.905,37.246,-1.463,0.000,0.061
1535503463905,2018-08-29T09:44:23.905,37.246,-1.463,-0.122,-0.427
1535503463905,2018-08-29T09:44:23.905,37.246,-1.280,-0.183,-0.366
1535503464017,2018-08-29T09:44:24.017,37.358,-1.707,0.000,0.122
1535503464017,2018-08-29T09:44:24.017,37.358,-1.768,-0.244,0.000
1535503464017,2018-08-29T09:44:24.017,37.358,-1.646,-0.244,-0.122
1535503464141,2018-08-29T09:44:24.141,37.482,-1.951,0.061,0.183
1535503464141,2018-08-29T09:44:24.141,37.482,-1.951,0.305,0.122
1535503464141,2018-08-29T09:44:24.141,37.482,-1.037,0.244,-0.122
1535503464265,2018-08-29T09:44:24.265,37.606,-0.793,0.244,0.000
1535503464265,2018-08-29T09:44:24.265,37.606,-0.854,0.061,0.366
1535503464265,2018-08-29T09:44:24.265,37.606,-1.037,-0.366,0.305
1535503464390,2018-08-29T09:44:24.390,37.731,-0.854,-0.305,0.610
1535503464390,2018-08-29T09:44:24.390,37.731,-0.732,-0.305,0.732
1535503464390,2018-08-29T09:44:24.390,37.731,-0.671,-0.671,0.549
1535503464512,2018-08-29T09:44:24.512,37.853,-0.671,-0.427,0.488
1535503464512,2018-08-29T09:44:24.512,37.853,-0.610,0.000,1.220
1535503464512,2018-08-29T09:44:24.512,37.853,-0.671,0.183,1.220
1535503464625,2018-08-29T09:44:24.625,37.966,-0.549,0.000,0.732
1535503464625,2018-08-29T09:44:24.625,37.966,-0.305,-0.366,1.098
1535503464625,2018-08-29T09:44:24.625,37.966,-0.488,-0.366,0.976
1535503464749,2018-08-29T09:44:24.749,38.090,-0.793,-0.488,0.427
1535503464749,2018-08-29T09:44:24.749,38.090,-1.280,-0.427,0.183
1535503464749,2018-08-29T09:44:24.749,38.090,-1.402,-0.061,0.122
1535503464873,2018-08-29T09:44:24.873,38.214,-1.220,-0.183,0.366
1535503464873,2018-08-29T09:44:24.873,38.214,-1.220,0.000,0.488
1535503464873,2018-08-29T09:44:24.873,38.214,-1.037,-0.061,0.671
1535503464998,2018-08-29T09:44:24.998,38.339,-1.280,0.000,1.037
1535503464998,2018-08-29T09:44:24.998,38.339,-1.280,0.000,1.159
1535503464998,2018-08-29T09:44:24.998,38.339,-1.037,-0.244,1.159
1535503465121,2018-08-29T09:44:25.121,38.462,-1.220,-0.427,0.915
1535503465121,2018-08-29T09:44:25.121,38.462,-1.646,0.000,0.732
1535503465121,2018-08-29T09:44:25.121,38.462,-0.732,0.183,1.037
1535503465234,2018-08-29T09:44:25.234,38.575,-0.244,0.183,1.220
1535503465234,2018-08-29T09:44:25.234,38.575,-0.305,0.366,1.341
1535503465234,2018-08-29T09:44:25.234,38.575,-1.463,0.061,0.915
1535503465358,2018-08-29T09:44:25.358,38.699,-1.707,-0.122,1.098
1535503465358,2018-08-29T09:44:25.358,38.699,-1.463,-0.305,0.976
1535503465358,2018-08-29T09:44:25.358,38.699,-1.585,-0.610,0.305
1535503465480,2018-08-29T09:44:25.480,38.821,-1.159,-0.427,0.610
1535503465480,2018-08-29T09:44:25.480,38.821,-1.463,-0.305,0.488
1535503465480,2018-08-29T09:44:25.480,38.821,-1.220,-0.366,0.793
1535503465605,2018-08-29T09:44:25.605,38.946,-0.854,0.244,0.366
1535503465605,2018-08-29T09:44:25.605,38.946,-0.854,0.305,0.610
1535503465605,2018-08-29T09:44:25.605,38.946,-1.220,-0.122,0.976
1535503465718,2018-08-29T09:44:25.718,39.059,-1.402,-0.183,-0.244
1535503465718,2018-08-29T09:44:25.718,39.059,-1.159,-0.183,-0.061
1535503465718,2018-08-29T09:44:25.718,39.059,-1.585,-0.427,0.061
1535503465842,2018-08-29T09:44:25.842,39.183,-1.646,-0.183,0.305
1535503465842,2018-08-29T09:44:25.842,39.183,-1.463,0.061,0.366
1535503465842,2018-08-29T09:44:25.842,39.183,-1.402,0.061,0.549
1535503465966,2018-08-29T09:44:25.966,39.307,-1.341,-0.061,0.305
1535503465966,2018-08-29T09:44:25.966,39.307,-1.037,-0.122,0.549
1535503465966,2018-08-29T09:44:25.966,39.307,-1.037,-0.122,0.549
1535503466089,2018-08-29T09:44:26.089,39.430,-1.341,-0.183,0.244
1535503466089,2018-08-29T09:44:26.089,39.430,-1.220,-0.244,0.549
1535503466089,2018-08-29T09:44:26.089,39.430,-1.098,-0.366,0.244
1535503466213,2018-08-29T09:44:26.213,39.554,-0.976,-0.549,0.427
1535503466213,2018-08-29T09:44:26.213,39.554,0.610,-0.610,1.159
1535503466213,2018-08-29T09:44:26.213,39.554,0.183,-0.488,1.220
1535503466325,2018-08-29T09:44:26.325,39.666,0.427,-0.732,2.561
1535503466325,2018-08-29T09:44:26.325,39.666,0.915,-2.134,2.744
1535503466325,2018-08-29T09:44:26.325,39.666,-0.915,-2.622,0.732
1535503466449,2018-08-29T09:44:26.449,39.790,-0.915,-2.012,0.061
1535503466449,2018-08-29T09:44:26.449,39.790,-0.427,-1.951,0.549
1535503466449,2018-08-29T09:44:26.449,39.790,-0.732,-1.463,0.305
1535503466574,2018-08-29T09:44:26.574,39.915,0.061,-1.098,0.793
1535503466574,2018-08-29T09:44:26.574,39.915,-0.244,-1.159,0.671
1535503466574,2018-08-29T09:44:26.574,39.915,-0.061,-0.549,-0.061
1535503466697,2018-08-29T09:44:26.697,40.038,0.427,0.000,-0.366
1535503466697,2018-08-29T09:44:26.697,40.038,-0.244,-0.244,-0.488
1535503466697,2018-08-29T09:44:26.697,40.038,-0.366,-0.488,-0.366
1535503466822,2018-08-29T09:44:26.822,40.163,-1.037,-0.061,-1.220
1535503466822,2018-08-29T09:44:26.822,40.163,-1.402,0.000,0.122
1535503466822,2018-08-29T09:44:26.822,40.163,-2.195,0.000,-0.061
1535503466933,2018-08-29T09:44:26.933,40.274,-2.134,0.427,0.793
1535503466933,2018-08-29T09:44:26.933,40.274,-1.768,0.549,0.915
1535503466933,2018-08-29T09:44:26.933,40.274,-1.646,0.244,0.488
1535503467055,2018-08-29T09:44:27.055,40.396,-1.707,-0.061,0.610
1535503467055,2018-08-29T09:44:27.055,40.396,-1.524,0.244,-0.183
1535503467055,2018-08-29T09:44:27.055,40.396,-1.402,0.671,-0.427
1535503467179,2018-08-29T09:44:27.179,40.520,-1.524,0.305,0.854
1535503467179,2018-08-29T09:44:27.179,40.520,-1.402,-0.183,0.793
1535503467179,2018-08-29T09:44:27.179,40.520,-1.280,0.000,0.427
1535503467303,2018-08-29T09:44:27.303,40.644,-1.098,-0.488,0.305
1535503467303,2018-08-29T09:44:27.303,40.644,-1.280,-0.366,-0.244
1535503467303,2018-08-29T09:44:27.303,40.644,-1.402,0.366,0.000
1535503467415,2018-08-29T09:44:27.415,40.756,-1.829,0.732,0.305
1535503467415,2018-08-29T09:44:27.415,40.756,-2.195,0.976,0.488
1535503467415,2018-08-29T09:44:27.415,40.756,-1.585,1.220,0.488
1535503467539,2018-08-29T09:44:27.539,40.880,-1.280,1.341,0.488
1535503467539,2018-08-29T09:44:27.539,40.880,-1.768,0.854,0.061
1535503467539,2018-08-29T09:44:27.539,40.880,-2.195,0.305,-0.122
1535503467662,2018-08-29T09:44:27.662,41.003,-2.317,0.732,-0.305
1535503467662,2018-08-29T09:44:27.662,41.003,-2.012,2.683,0.976
1535503467662,2018-08-29T09:44:27.662,41.003,-1.159,4.817,1.585
1535503467786,2018-08-29T09:44:27.786,41.127,-1.463,2.378,0.549
1535503467786,2018-08-29T09:44:27.786,41.127,-1.768,0.000,0.122
1535503467786,2018-08-29T09:44:27.786,41.127,-1.037,-0.305,-0.305
1535503467910,2018-08-29T09:44:27.910,41.251,-0.061,-0.732,-0.793
1535503467910,2018-08-29T09:44:27.910,41.251,0.122,-1.280,-0.671
1535503467910,2018-08-29T09:44:27.910,41.251,-0.488,-1.585,-0.671
1535503468022,2018-08-29T09:44:28.022,41.363,-0.793,-1.463,0.305
1535503468022,2018-08-29T09:44:28.022,41.363,-0.671,-0.793,0.976
1535503468022,2018-08-29T09:44:28.022,41.363,-1.159,-1.037,0.854
1535503468146,2018-08-29T09:44:28.146,41.487,-0.549,-1.341,1.463
1535503468146,2018-08-29T09:44:28.146,41.487,-0.854,-1.220,0.854
1535503468146,2018-08-29T09:44:28.146,41.487,-0.915,-1.037,0.671
1535503468270,2018-08-29T09:44:28.270,41.611,-0.915,-0.488,0.610
1535503468270,2018-08-29T09:44:28.270,41.611,-0.915,-0.549,0.793
1535503468270,2018-08-29T09:44:28.270,41.611,-1.159,-0.732,0.793
1535503468393,2018-08-29T09:44:28.393,41.734,-1.341,-0.427,0.549
1535503468393,2018-08-29T09:44:28.393,41.734,-1.707,-0.305,0.183
1535503468393,2018-08-29T09:44:28.393,41.734,-1.463,0.305,0.427
1535503468506,2018-08-29T09:44:28.506,41.847,-0.854,0.549,0.427
1535503468506,2018-08-29T09:44:28.506,41.847,-0.610,0.488,0.671
1535503468506,2018-08-29T09:44:28.506,41.847,-1.159,0.427,0.122
1535503468630,2018-08-29T09:44:28.630,41.971,-1.829,0.732,-0.732
1535503468630,2018-08-29T09:44:28.630,41.971,-2.195,0.976,-0.366
1535503468630,2018-08-29T09:44:28.630,41.971,-2.744,0.305,0.122
1535503468753,2018-08-29T09:44:28.753,42.094,-2.561,-0.122,0.244
1535503468753,2018-08-29T09:44:28.753,42.094,-1.159,0.427,0.305
1535503468753,2018-08-29T09:44:28.753,42.094,-0.976,0.183,0.671
1535503468877,2018-08-29T09:44:28.877,42.218,-1.402,-0.305,1.341
1535503468877,2018-08-29T09:44:28.877,42.218,-0.732,0.122,1.585
1535503468877,2018-08-29T09:44:28.877,42.218,0.000,0.122,0.854
1535503469012,2018-08-29T09:44:29.012,42.353,-0.915,-0.183,0.854
1535503469012,2018-08-29T09:44:29.012,42.353,-1.463,-0.122,0.671
1535503469012,2018-08-29T09:44:29.012,42.353,-1.098,-0.549,0.976
1535503469113,2018-08-29T09:44:29.113,42.454,-0.427,-1.341,0.000
1535503469113,2018-08-29T09:44:29.113,42.454,-0.671,-1.524,0.000
1535503469113,2018-08-29T09:44:29.113,42.454,-1.098,-0.244,1.098
1535503469237,2018-08-29T09:44:29.237,42.578,-1.646,0.610,1.951
1535503469237,2018-08-29T09:44:29.237,42.578,-2.195,0.000,3.354
1535503469237,2018-08-29T09:44:29.237,42.578,-2.805,-0.488,3.902
1535503469361,2018-08-29T09:44:29.361,42.702,-3.537,-1.098,4.207
1535503469361,2018-08-29T09:44:29.361,42.702,-3.049,-0.549,4.817
1535503469361,2018-08-29T09:44:29.361,42.702,-3.598,0.183,3.171
1535503469486,2018-08-29T09:44:29.486,42.827,-2.256,0.122,2.927
1535503469486,2018-08-29T09:44:29.486,42.827,-0.366,0.427,2.439
1535503469486,2018-08-29T09:44:29.486,42.827,-1.037,-1.159,1.280
1535503469609,2018-08-29T09:44:29.609,42.950,-1.220,-0.854,0.244
1535503469609,2018-08-29T09:44:29.609,42.950,-1.341,-0.671,-1.159
1535503469609,2018-08-29T09:44:29.609,42.950,-1.768,-1.463,0.732
1535503469721,2018-08-29T09:44:29.721,43.062,-1.707,-1.402,0.793
1535503469721,2018-08-29T09:44:29.721,43.062,-1.829,-0.671,1.341
1535503469721,2018-08-29T09:44:29.721,43.062,-2.073,-0.549,1.829
1535503469845,2018-08-29T09:44:29.845,43.186,-1.402,-0.366,1.646
1535503469845,2018-08-29T09:44:29.845,43.186,-0.793,-0.366,1.341
1535503469845,2018-08-29T09:44:29.845,43.186,-0.122,-0.061,1.037
1535503469968,2018-08-29T09:44:29.968,43.309,-0.305,-0.183,0.366
1535503469968,2018-08-29T09:44:29.968,43.309,-0.671,-0.244,-0.427
1535503469968,2018-08-29T09:44:29.968,43.309,-1.280,-0.183,0.000
1535503470092,2018-08-29T09:44:30.092,43.433,-1.280,-0.244,0.122
1535503470092,2018-08-29T09:44:30.092,43.433,-1.524,-0.122,-0.122
1535503470092,2018-08-29T09:44:30.092,43.433,-1.585,0.000,-0.183
1535503470216,2018-08-29T09:44:30.216,43.557,-1.524,0.305,-0.122
1535503470216,2018-08-29T09:44:30.216,43.557,-2.012,0.671,0.122
1535503470216,2018-08-29T09:44:30.216,43.557,-2.073,0.976,0.671
1535503470328,2018-08-29T09:44:30.328,43.669,-2.378,0.915,1.159
1535503470328,2018-08-29T09:44:30.328,43.669,-1.280,0.122,1.280
1535503470328,2018-08-29T09:44:30.328,43.669,-1.524,-0.854,1.280
1535503470452,2018-08-29T09:44:30.452,43.793,-2.134,-0.915,0.671
1535503470452,2018-08-29T09:44:30.452,43.793,-1.220,-0.610,1.402
1535503470452,2018-08-29T09:44:30.452,43.793,-2.256,-0.305,1.159
1535503470576,2018-08-29T09:44:30.576,43.917,-1.463,0.061,0.488
1535503470576,2018-08-29T09:44:30.576,43.917,-0.305,-0.061,1.037
1535503470576,2018-08-29T09:44:30.576,43.917,-1.524,-0.061,0.366
1535503470700,2018-08-29T09:44:30.700,44.041,-2.012,0.000,0.366
1535503470700,2018-08-29T09:44:30.700,44.041,-2.256,0.000,0.549
1535503470700,2018-08-29T09:44:30.700,44.041,-2.927,0.061,0.000
1535503470812,2018-08-29T09:44:30.812,44.153,-2.561,0.183,0.000
1535503470812,2018-08-29T09:44:30.812,44.153,-2.622,0.000,0.061
1535503470812,2018-08-29T09:44:30.812,44.153,-3.110,0.122,0.854
1535503470937,2018-08-29T09:44:30.937,44.278,-2.805,-0.061,1.037
1535503470937,2018-08-29T09:44:30.937,44.278,-2.500,0.122,1.098
1535503470937,2018-08-29T09:44:30.937,44.278,-2.073,0.122,1.037
1535503471060,2018-08-29T09:44:31.060,44.401,-1.646,-0.610,1.159
1535503471060,2018-08-29T09:44:31.060,44.401,-0.854,-0.549,-0.427
1535503471060,2018-08-29T09:44:31.060,44.401,-0.305,-0.305,0.244
1535503471186,2018-08-29T09:44:31.186,44.527,-1.220,-0.305,-0.732
1535503471186,2018-08-29T09:44:31.186,44.527,-0.488,0.305,-2.317
1535503471186,2018-08-29T09:44:31.186,44.527,0.671,0.305,-2.439
1535503471308,2018-08-29T09:44:31.308,44.649,0.549,0.244,-2.317
1535503471308,2018-08-29T09:44:31.308,44.649,0.122,0.549,-2.622
1535503471308,2018-08-29T09:44:31.308,44.649,0.061,0.793,-2.622
1535503471420,2018-08-29T09:44:31.420,44.761,-0.305,0.122,-2.073
