epoch (ms),time (18:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1535604564706,2018-08-30T13:49:24.706,526.667,-0.037,0.765,0.276
1535604564706,2018-08-30T13:49:24.706,526.667,-0.078,0.778,0.271
1535604564954,2018-08-30T13:49:24.954,526.915,-0.122,0.994,0.311
1535604564954,2018-08-30T13:49:24.954,526.915,-0.191,1.207,0.341
1535604564954,2018-08-30T13:49:24.954,526.915,-0.317,0.875,0.217
1535604565190,2018-08-30T13:49:25.190,527.151,-0.306,0.926,0.118
1535604565190,2018-08-30T13:49:25.190,527.151,-0.195,0.893,0.216
1535604565190,2018-08-30T13:49:25.190,527.151,-0.199,0.733,0.265
1535604565437,2018-08-30T13:49:25.437,527.398,-0.208,0.802,0.281
1535604565437,2018-08-30T13:49:25.437,527.398,-0.182,0.943,0.295
1535604565437,2018-08-30T13:49:25.437,527.398,-0.233,1.201,0.313
1535604565673,2018-08-30T13:49:25.673,527.634,-0.053,1.083,0.180
1535604565673,2018-08-30T13:49:25.673,527.634,-0.096,0.820,0.189
1535604565673,2018-08-30T13:49:25.673,527.634,-0.172,0.866,0.194
1535604565921,2018-08-30T13:49:25.921,527.882,-0.058,0.791,0.238
1535604565921,2018-08-30T13:49:25.921,527.882,-0.124,0.809,0.268
1535604565921,2018-08-30T13:49:25.921,527.882,-0.057,0.931,0.306
1535604566168,2018-08-30T13:49:26.168,528.129,-0.105,1.032,0.329
1535604566168,2018-08-30T13:49:26.168,528.129,-0.214,1.117,0.333
1535604566168,2018-08-30T13:49:26.168,528.129,-0.255,0.828,0.284
1535604566405,2018-08-30T13:49:26.405,528.366,-0.187,0.878,0.226
1535604566405,2018-08-30T13:49:26.405,528.366,-0.096,0.821,0.242
1535604566405,2018-08-30T13:49:26.405,528.366,-0.142,0.805,0.293
1535604566651,2018-08-30T13:49:26.651,528.612,-0.203,0.883,0.304
1535604566651,2018-08-30T13:49:26.651,528.612,-0.206,1.053,0.357
1535604566651,2018-08-30T13:49:26.651,528.612,-0.267,1.250,0.358
1535604566900,2018-08-30T13:49:26.900,528.861,-0.154,0.919,0.164
1535604566900,2018-08-30T13:49:26.900,528.861,-0.054,0.766,-0.016
1535604566900,2018-08-30T13:49:26.900,528.861,-0.125,0.931,0.153
1535604567136,2018-08-30T13:49:27.136,529.097,-0.170,0.875,0.298
1535604567136,2018-08-30T13:49:27.136,529.097,-0.203,0.766,0.249
1535604567136,2018-08-30T13:49:27.136,529.097,-0.121,0.861,0.253
1535604567383,2018-08-30T13:49:27.383,529.344,-0.112,0.897,0.305
1535604567383,2018-08-30T13:49:27.383,529.344,-0.165,1.140,0.350
1535604567383,2018-08-30T13:49:27.383,529.344,-0.254,1.013,0.247
1535604567631,2018-08-30T13:49:27.631,529.592,-0.217,0.868,0.210
1535604567631,2018-08-30T13:49:27.631,529.592,-0.188,0.849,0.176
1535604567631,2018-08-30T13:49:27.631,529.592,-0.131,0.781,0.267
1535604567867,2018-08-30T13:49:27.867,529.828,-0.156,0.887,0.316
1535604567867,2018-08-30T13:49:27.867,529.828,-0.163,0.926,0.340
1535604567867,2018-08-30T13:49:27.867,529.828,-0.200,1.177,0.356
1535604568115,2018-08-30T13:49:28.115,530.076,-0.053,1.080,0.221
1535604568115,2018-08-30T13:49:28.115,530.076,-0.045,0.775,0.162
1535604568115,2018-08-30T13:49:28.115,530.076,-0.077,0.815,0.167
1535604568351,2018-08-30T13:49:28.351,530.312,-0.037,0.815,0.247
1535604568351,2018-08-30T13:49:28.351,530.312,-0.043,0.868,0.308
1535604568351,2018-08-30T13:49:28.351,530.312,-0.134,0.898,0.298
1535604568598,2018-08-30T13:49:28.598,530.559,-0.137,0.987,0.295
1535604568598,2018-08-30T13:49:28.598,530.559,-0.213,1.122,0.271
1535604568598,2018-08-30T13:49:28.598,530.559,-0.296,0.954,0.171
1535604568846,2018-08-30T13:49:28.846,530.807,-0.123,0.961,0.155
1535604568846,2018-08-30T13:49:28.846,530.807,-0.106,0.770,0.203
1535604568846,2018-08-30T13:49:28.846,530.807,-0.158,0.790,0.250
1535604569082,2018-08-30T13:49:29.082,531.043,-0.193,0.874,0.267
1535604569082,2018-08-30T13:49:29.082,531.043,-0.168,1.073,0.289
1535604569082,2018-08-30T13:49:29.082,531.043,-0.089,1.169,0.261
1535604569329,2018-08-30T13:49:29.329,531.290,-0.017,0.920,0.193
1535604569329,2018-08-30T13:49:29.329,531.290,-0.188,0.917,0.238
1535604569329,2018-08-30T13:49:29.329,531.290,-0.156,0.789,0.242
1535604569577,2018-08-30T13:49:29.577,531.538,-0.118,0.714,0.272
1535604569577,2018-08-30T13:49:29.577,531.538,-0.120,0.841,0.310
1535604569577,2018-08-30T13:49:29.577,531.538,-0.175,1.120,0.382
1535604569814,2018-08-30T13:49:29.814,531.775,-0.308,1.150,0.294
1535604569814,2018-08-30T13:49:29.814,531.775,-0.286,0.825,0.163
1535604569814,2018-08-30T13:49:29.814,531.775,-0.184,0.887,0.136
1535604570061,2018-08-30T13:49:30.061,532.022,-0.185,0.761,0.206
1535604570061,2018-08-30T13:49:30.061,532.022,-0.211,0.810,0.252
1535604570061,2018-08-30T13:49:30.061,532.022,-0.211,0.986,0.263
1535604570308,2018-08-30T13:49:30.308,532.269,-0.244,1.192,0.310
1535604570308,2018-08-30T13:49:30.308,532.269,-0.144,1.193,0.214
1535604570308,2018-08-30T13:49:30.308,532.269,-0.028,0.658,0.115
1535604570545,2018-08-30T13:49:30.545,532.506,-0.146,0.914,0.154
1535604570545,2018-08-30T13:49:30.545,532.506,-0.108,0.867,0.236
1535604570545,2018-08-30T13:49:30.545,532.506,-0.138,0.776,0.250
1535604570792,2018-08-30T13:49:30.792,532.753,-0.121,0.871,0.240
1535604570792,2018-08-30T13:49:30.792,532.753,-0.139,1.151,0.290
1535604570792,2018-08-30T13:49:30.792,532.753,-0.246,1.194,0.237
1535604571028,2018-08-30T13:49:31.028,532.989,-0.286,0.775,0.103
1535604571028,2018-08-30T13:49:31.028,532.989,-0.203,0.878,0.077
1535604571028,2018-08-30T13:49:31.028,532.989,-0.190,0.796,0.165
1535604571277,2018-08-30T13:49:31.277,533.238,-0.207,0.887,0.253
1535604571277,2018-08-30T13:49:31.277,533.238,-0.160,0.907,0.281
1535604571277,2018-08-30T13:49:31.277,533.238,-0.145,0.948,0.291
1535604571524,2018-08-30T13:49:31.524,533.485,-0.208,1.171,0.277
1535604571524,2018-08-30T13:49:31.524,533.485,-0.095,1.053,0.204
1535604571524,2018-08-30T13:49:31.524,533.485,-0.045,0.746,0.175
1535604571760,2018-08-30T13:49:31.760,533.721,-0.159,0.948,0.187
1535604571760,2018-08-30T13:49:31.760,533.721,-0.131,0.827,0.262
1535604571760,2018-08-30T13:49:31.760,533.721,-0.117,0.756,0.284
1535604572007,2018-08-30T13:49:32.007,533.968,-0.114,0.864,0.304
1535604572007,2018-08-30T13:49:32.007,533.968,-0.150,1.100,0.355
1535604572007,2018-08-30T13:49:32.007,533.968,-0.225,1.166,0.326
1535604572255,2018-08-30T13:49:32.255,534.216,-0.251,0.763,0.203
1535604572255,2018-08-30T13:49:32.255,534.216,-0.188,0.880,0.150
1535604572255,2018-08-30T13:49:32.255,534.216,-0.168,0.817,0.226
1535604572491,2018-08-30T13:49:32.491,534.452,-0.177,0.824,0.262
1535604572491,2018-08-30T13:49:32.491,534.452,-0.167,0.927,0.279
1535604572491,2018-08-30T13:49:32.491,534.452,-0.173,0.981,0.279
1535604572739,2018-08-30T13:49:32.739,534.700,-0.212,1.180,0.273
1535604572739,2018-08-30T13:49:32.739,534.700,-0.065,1.027,0.199
1535604572739,2018-08-30T13:49:32.739,534.700,-0.054,0.789,0.125
1535604572975,2018-08-30T13:49:32.975,534.936,-0.137,0.912,0.191
1535604572975,2018-08-30T13:49:32.975,534.936,-0.086,0.792,0.242
1535604572975,2018-08-30T13:49:32.975,534.936,-0.122,0.855,0.278
1535604573222,2018-08-30T13:49:33.222,535.183,-0.123,0.930,0.313
1535604573222,2018-08-30T13:49:33.222,535.183,-0.124,1.083,0.324
1535604573222,2018-08-30T13:49:33.222,535.183,-0.219,1.038,0.268
1535604573469,2018-08-30T13:49:33.469,535.430,-0.235,0.842,0.200
1535604573469,2018-08-30T13:49:33.469,535.430,-0.203,0.907,0.190
1535604573469,2018-08-30T13:49:33.469,535.430,-0.148,0.757,0.231
1535604573706,2018-08-30T13:49:33.706,535.667,-0.184,0.869,0.272
1535604573706,2018-08-30T13:49:33.706,535.667,-0.185,0.914,0.314
1535604573706,2018-08-30T13:49:33.706,535.667,-0.208,0.981,0.303
1535604573954,2018-08-30T13:49:33.954,535.915,-0.235,1.238,0.292
1535604573954,2018-08-30T13:49:33.954,535.915,-0.071,0.865,0.193
1535604573954,2018-08-30T13:49:33.954,535.915,-0.108,0.865,0.132
1535604574201,2018-08-30T13:49:34.201,536.162,-0.197,0.895,0.206
1535604574201,2018-08-30T13:49:34.201,536.162,-0.083,0.798,0.296
1535604574201,2018-08-30T13:49:34.201,536.162,-0.100,0.795,0.298
1535604574437,2018-08-30T13:49:34.437,536.398,-0.135,0.917,0.333
1535604574437,2018-08-30T13:49:34.437,536.398,-0.138,1.170,0.375
1535604574437,2018-08-30T13:49:34.437,536.398,-0.254,0.983,0.319
1535604574685,2018-08-30T13:49:34.685,536.646,-0.272,0.786,0.167
1535604574685,2018-08-30T13:49:34.685,536.646,-0.199,0.907,0.169
1535604574685,2018-08-30T13:49:34.685,536.646,-0.176,0.802,0.235
1535604574932,2018-08-30T13:49:34.932,536.893,-0.202,0.816,0.255
1535604574932,2018-08-30T13:49:34.932,536.893,-0.176,0.893,0.263
1535604574932,2018-08-30T13:49:34.932,536.893,-0.225,1.055,0.310
1535604575168,2018-08-30T13:49:35.168,537.129,-0.197,1.243,0.293
1535604575168,2018-08-30T13:49:35.168,537.129,-0.025,0.841,0.164
1535604575168,2018-08-30T13:49:35.168,537.129,-0.074,0.862,0.147
1535604575416,2018-08-30T13:49:35.416,537.377,-0.117,0.873,0.240
1535604575416,2018-08-30T13:49:35.416,537.377,-0.055,0.805,0.303
1535604575416,2018-08-30T13:49:35.416,537.377,-0.061,0.846,0.333
1535604575652,2018-08-30T13:49:35.652,537.613,-0.096,0.899,0.333
1535604575652,2018-08-30T13:49:35.652,537.613,-0.169,1.175,0.355
1535604575652,2018-08-30T13:49:35.652,537.613,-0.279,0.962,0.282
1535604575900,2018-08-30T13:49:35.900,537.861,-0.252,0.835,0.222
1535604575900,2018-08-30T13:49:35.900,537.861,-0.159,0.860,0.221
1535604575900,2018-08-30T13:49:35.900,537.861,-0.150,0.774,0.296
1535604576147,2018-08-30T13:49:36.147,538.108,-0.186,0.817,0.310
1535604576147,2018-08-30T13:49:36.147,538.108,-0.193,0.885,0.319
1535604576147,2018-08-30T13:49:36.147,538.108,-0.241,1.108,0.335
1535604576383,2018-08-30T13:49:36.383,538.344,-0.190,1.225,0.272
1535604576383,2018-08-30T13:49:36.383,538.344,-0.064,0.730,0.174
1535604576383,2018-08-30T13:49:36.383,538.344,-0.137,0.916,0.172
1535604576631,2018-08-30T13:49:36.631,538.592,-0.093,0.868,0.263
1535604576631,2018-08-30T13:49:36.631,538.592,-0.077,0.821,0.298
1535604576631,2018-08-30T13:49:36.631,538.592,-0.088,0.818,0.288
1535604576880,2018-08-30T13:49:36.880,538.841,-0.121,0.967,0.278
1535604576880,2018-08-30T13:49:36.880,538.841,-0.221,1.258,0.285
1535604576880,2018-08-30T13:49:36.880,538.841,-0.269,0.886,0.211
1535604577115,2018-08-30T13:49:37.115,539.076,-0.246,0.833,0.138
1535604577115,2018-08-30T13:49:37.115,539.076,-0.220,0.873,0.219
1535604577115,2018-08-30T13:49:37.115,539.076,-0.202,0.807,0.291
1535604577362,2018-08-30T13:49:37.362,539.323,-0.211,0.826,0.291
1535604577362,2018-08-30T13:49:37.362,539.323,-0.191,0.853,0.296
1535604577362,2018-08-30T13:49:37.362,539.323,-0.236,1.061,0.320
1535604577610,2018-08-30T13:49:37.610,539.571,-0.237,1.227,0.316
1535604577610,2018-08-30T13:49:37.610,539.571,-0.063,0.816,0.185
1535604577610,2018-08-30T13:49:37.610,539.571,-0.060,0.861,0.139
1535604577846,2018-08-30T13:49:37.846,539.807,-0.146,0.934,0.219
1535604577846,2018-08-30T13:49:37.846,539.807,-0.086,0.817,0.300
1535604577846,2018-08-30T13:49:37.846,539.807,-0.065,0.799,0.285
1535604578094,2018-08-30T13:49:38.094,540.055,-0.097,0.891,0.312
1535604578094,2018-08-30T13:49:38.094,540.055,-0.122,1.071,0.354
1535604578094,2018-08-30T13:49:38.094,540.055,-0.213,1.164,0.317
1535604578330,2018-08-30T13:49:38.330,540.291,-0.255,0.764,0.204
1535604578330,2018-08-30T13:49:38.330,540.291,-0.275,0.895,0.183
1535604578330,2018-08-30T13:49:38.330,540.291,-0.206,0.865,0.227
1535604578577,2018-08-30T13:49:38.577,540.538,-0.197,0.781,0.264
1535604578577,2018-08-30T13:49:38.577,540.538,-0.225,0.835,0.269
1535604578577,2018-08-30T13:49:38.577,540.538,-0.215,0.924,0.292
1535604578825,2018-08-30T13:49:38.825,540.786,-0.236,1.079,0.313
1535604578825,2018-08-30T13:49:38.825,540.786,-0.177,1.217,0.280
1535604578825,2018-08-30T13:49:38.825,540.786,-0.062,0.763,0.129
1535604579061,2018-08-30T13:49:39.061,541.022,-0.106,0.908,0.088
1535604579061,2018-08-30T13:49:39.061,541.022,-0.141,0.934,0.200
1535604579061,2018-08-30T13:49:39.061,541.022,-0.073,0.825,0.262
1535604579308,2018-08-30T13:49:39.308,541.269,-0.086,0.812,0.241
1535604579308,2018-08-30T13:49:39.308,541.269,-0.130,0.914,0.279
1535604579308,2018-08-30T13:49:39.308,541.269,-0.162,1.036,0.334
1535604579556,2018-08-30T13:49:39.556,541.517,-0.245,1.150,0.318
1535604579556,2018-08-30T13:49:39.556,541.517,-0.274,0.775,0.219
1535604579556,2018-08-30T13:49:39.556,541.517,-0.259,0.938,0.168
1535604579792,2018-08-30T13:49:39.792,541.753,-0.195,0.850,0.248
1535604579792,2018-08-30T13:49:39.792,541.753,-0.177,0.786,0.273
1535604579792,2018-08-30T13:49:39.792,541.753,-0.214,0.829,0.269
1535604580039,2018-08-30T13:49:40.039,542.000,-0.213,0.940,0.326
1535604580039,2018-08-30T13:49:40.039,542.000,-0.242,1.056,0.381
1535604580039,2018-08-30T13:49:40.039,542.000,-0.193,1.161,0.309
1535604580276,2018-08-30T13:49:40.276,542.237,-0.086,0.712,0.166
1535604580276,2018-08-30T13:49:40.276,542.237,-0.163,0.972,0.207
1535604580276,2018-08-30T13:49:40.276,542.237,-0.156,0.842,0.317
1535604580523,2018-08-30T13:49:40.523,542.484,-0.252,0.769,0.325
1535604580523,2018-08-30T13:49:40.523,542.484,-0.146,0.831,0.294
1535604580523,2018-08-30T13:49:40.523,542.484,-0.070,0.985,0.360
1535604580771,2018-08-30T13:49:40.771,542.732,-0.125,1.122,0.394
1535604580771,2018-08-30T13:49:40.771,542.732,-0.220,0.833,0.275
1535604580771,2018-08-30T13:49:40.771,542.732,-0.249,0.912,0.233
1535604581007,2018-08-30T13:49:41.007,542.968,-0.116,0.866,0.250
1535604581007,2018-08-30T13:49:41.007,542.968,-0.099,0.773,0.303
1535604581007,2018-08-30T13:49:41.007,542.968,-0.174,0.856,0.317
1535604581255,2018-08-30T13:49:41.255,543.216,-0.163,0.947,0.328
1535604581255,2018-08-30T13:49:41.255,543.216,-0.225,1.081,0.381
1535604581255,2018-08-30T13:49:41.255,543.216,-0.232,1.133,0.306
1535604581502,2018-08-30T13:49:41.502,543.463,0.025,0.748,0.198
1535604581502,2018-08-30T13:49:41.502,543.463,-0.054,0.922,0.188
1535604581502,2018-08-30T13:49:41.502,543.463,-0.150,0.875,0.271
1535604581738,2018-08-30T13:49:41.738,543.699,-0.047,0.768,0.290
1535604581738,2018-08-30T13:49:41.738,543.699,-0.026,0.821,0.288
1535604581738,2018-08-30T13:49:41.738,543.699,-0.085,0.994,0.304
1535604581986,2018-08-30T13:49:41.986,543.947,-0.175,1.178,0.333
1535604581986,2018-08-30T13:49:41.986,543.947,-0.229,0.952,0.271
1535604581986,2018-08-30T13:49:41.986,543.947,-0.273,0.805,0.213
1535604582233,2018-08-30T13:49:42.233,544.194,-0.206,0.934,0.201
1535604582233,2018-08-30T13:49:42.233,544.194,-0.146,0.792,0.251
1535604582233,2018-08-30T13:49:42.233,544.194,-0.189,0.824,0.264
1535604582469,2018-08-30T13:49:42.469,544.430,-0.196,0.931,0.269
1535604582469,2018-08-30T13:49:42.469,544.430,-0.237,1.140,0.305
1535604582469,2018-08-30T13:49:42.469,544.430,-0.152,1.103,0.237
1535604582717,2018-08-30T13:49:42.717,544.678,-0.014,0.811,0.196
1535604582717,2018-08-30T13:49:42.717,544.678,-0.141,0.877,0.233
1535604582717,2018-08-30T13:49:42.717,544.678,-0.142,0.829,0.277
1535604582954,2018-08-30T13:49:42.954,544.915,-0.062,0.798,0.297
1535604582954,2018-08-30T13:49:42.954,544.915,-0.060,0.841,0.333
1535604582954,2018-08-30T13:49:42.954,544.915,-0.139,1.011,0.352
1535604583201,2018-08-30T13:49:43.201,545.162,-0.188,1.162,0.360
1535604583201,2018-08-30T13:49:43.201,545.162,-0.222,0.840,0.268
1535604583201,2018-08-30T13:49:43.201,545.162,-0.184,0.809,0.205
1535604583448,2018-08-30T13:49:43.448,545.409,-0.181,0.932,0.227
1535604583448,2018-08-30T13:49:43.448,545.409,-0.168,0.825,0.266
1535604583448,2018-08-30T13:49:43.448,545.409,-0.152,0.840,0.274
1535604583685,2018-08-30T13:49:43.685,545.646,-0.160,0.919,0.299
1535604583685,2018-08-30T13:49:43.685,545.646,-0.242,1.129,0.354
1535604583685,2018-08-30T13:49:43.685,545.646,-0.172,1.193,0.315
1535604583932,2018-08-30T13:49:43.932,545.893,-0.012,0.754,0.128
1535604583932,2018-08-30T13:49:43.932,545.893,-0.074,0.854,0.148
1535604583932,2018-08-30T13:49:43.932,545.893,-0.125,0.919,0.246
1535604584180,2018-08-30T13:49:44.180,546.141,-0.033,0.819,0.309
1535604584180,2018-08-30T13:49:44.180,546.141,-0.060,0.786,0.299
1535604584180,2018-08-30T13:49:44.180,546.141,-0.084,0.898,0.318
1535604584416,2018-08-30T13:49:44.416,546.377,-0.146,1.196,0.354
1535604584416,2018-08-30T13:49:44.416,546.377,-0.240,1.101,0.308
1535604584416,2018-08-30T13:49:44.416,546.377,-0.211,0.653,0.201
1535604584663,2018-08-30T13:49:44.663,546.624,-0.244,0.926,0.165
1535604584663,2018-08-30T13:49:44.663,546.624,-0.193,0.861,0.280
1535604584663,2018-08-30T13:49:44.663,546.624,-0.185,0.792,0.296
1535604584911,2018-08-30T13:49:44.911,546.872,-0.187,0.840,0.290
1535604584911,2018-08-30T13:49:44.911,546.872,-0.219,0.989,0.334
1535604584911,2018-08-30T13:49:44.911,546.872,-0.244,1.208,0.344
1535604585147,2018-08-30T13:49:45.147,547.108,-0.090,0.986,0.200
1535604585147,2018-08-30T13:49:45.147,547.108,-0.046,0.793,0.123
1535604585147,2018-08-30T13:49:45.147,547.108,-0.166,0.926,0.198
1535604585394,2018-08-30T13:49:45.394,547.355,-0.091,0.806,0.284
1535604585394,2018-08-30T13:49:45.394,547.355,-0.052,0.791,0.303
1535604585394,2018-08-30T13:49:45.394,547.355,-0.102,0.858,0.305
1535604585631,2018-08-30T13:49:45.631,547.592,-0.164,1.082,0.353
1535604585631,2018-08-30T13:49:45.631,547.592,-0.236,1.156,0.327
1535604585631,2018-08-30T13:49:45.631,547.592,-0.235,0.747,0.229
1535604585878,2018-08-30T13:49:45.878,547.839,-0.222,0.891,0.229
1535604585878,2018-08-30T13:49:45.878,547.839,-0.172,0.825,0.272
1535604585878,2018-08-30T13:49:45.878,547.839,-0.179,0.800,0.295
1535604586126,2018-08-30T13:49:46.126,548.087,-0.191,0.861,0.299
1535604586126,2018-08-30T13:49:46.126,548.087,-0.198,1.012,0.317
1535604586126,2018-08-30T13:49:46.126,548.087,-0.239,1.231,0.311
1535604586362,2018-08-30T13:49:46.362,548.323,-0.081,0.983,0.176
1535604586362,2018-08-30T13:49:46.362,548.323,-0.017,0.804,0.105
1535604586362,2018-08-30T13:49:46.362,548.323,-0.126,0.909,0.201
1535604586610,2018-08-30T13:49:46.610,548.571,-0.090,0.807,0.291
1535604586610,2018-08-30T13:49:46.610,548.571,-0.038,0.774,0.284
1535604586610,2018-08-30T13:49:46.610,548.571,-0.089,0.905,0.320
1535604586857,2018-08-30T13:49:46.857,548.818,-0.151,1.106,0.349
1535604586857,2018-08-30T13:49:46.857,548.818,-0.211,1.137,0.349
1535604586857,2018-08-30T13:49:46.857,548.818,-0.244,0.708,0.262
1535604587092,2018-08-30T13:49:47.092,549.053,-0.275,0.878,0.207
1535604587092,2018-08-30T13:49:47.092,549.053,-0.229,0.852,0.273
1535604587092,2018-08-30T13:49:47.092,549.053,-0.197,0.803,0.287
1535604587341,2018-08-30T13:49:47.341,549.302,-0.208,0.830,0.289
1535604587341,2018-08-30T13:49:47.341,549.302,-0.228,0.950,0.291
1535604587341,2018-08-30T13:49:47.341,549.302,-0.251,1.191,0.305
1535604587588,2018-08-30T13:49:47.588,549.549,-0.130,1.070,0.205
1535604587588,2018-08-30T13:49:47.588,549.549,-0.072,0.795,0.109
1535604587588,2018-08-30T13:49:47.588,549.549,-0.171,0.902,0.179
1535604587825,2018-08-30T13:49:47.825,549.786,-0.136,0.828,0.261
1535604587825,2018-08-30T13:49:47.825,549.786,-0.106,0.820,0.284
1535604587825,2018-08-30T13:49:47.825,549.786,-0.124,0.834,0.275
1535604588072,2018-08-30T13:49:48.072,550.033,-0.155,1.002,0.326
1535604588072,2018-08-30T13:49:48.072,550.033,-0.190,1.190,0.358
1535604588072,2018-08-30T13:49:48.072,550.033,-0.257,0.886,0.231
1535604588308,2018-08-30T13:49:48.308,550.269,-0.233,0.814,0.143
1535604588308,2018-08-30T13:49:48.308,550.269,-0.228,0.853,0.196
1535604588308,2018-08-30T13:49:48.308,550.269,-0.221,0.869,0.277
1535604588556,2018-08-30T13:49:48.556,550.517,-0.180,0.856,0.296
1535604588556,2018-08-30T13:49:48.556,550.517,-0.174,0.865,0.288
1535604588556,2018-08-30T13:49:48.556,550.517,-0.214,1.050,0.315
1535604588803,2018-08-30T13:49:48.803,550.764,-0.239,1.264,0.287
1535604588803,2018-08-30T13:49:48.803,550.764,-0.081,0.801,0.145
1535604588803,2018-08-30T13:49:48.803,550.764,-0.093,0.866,0.122
1535604589040,2018-08-30T13:49:49.040,551.001,-0.125,0.900,0.233
1535604589040,2018-08-30T13:49:49.040,551.001,-0.072,0.789,0.263
1535604589040,2018-08-30T13:49:49.040,551.001,-0.067,0.833,0.252
1535604589287,2018-08-30T13:49:49.287,551.248,-0.071,0.859,0.346
1535604589287,2018-08-30T13:49:49.287,551.248,-0.114,1.047,0.425
1535604589287,2018-08-30T13:49:49.287,551.248,-0.243,1.198,0.320
1535604589535,2018-08-30T13:49:49.535,551.496,-0.253,0.779,0.168
1535604589535,2018-08-30T13:49:49.535,551.496,-0.262,0.928,0.151
1535604589535,2018-08-30T13:49:49.535,551.496,-0.212,0.813,0.254
1535604589771,2018-08-30T13:49:49.771,551.732,-0.204,0.761,0.273
1535604589771,2018-08-30T13:49:49.771,551.732,-0.228,0.854,0.269
1535604589771,2018-08-30T13:49:49.771,551.732,-0.212,1.000,0.283
1535604590018,2018-08-30T13:49:50.018,551.979,-0.226,1.187,0.354
1535604590018,2018-08-30T13:49:50.018,551.979,-0.116,1.037,0.218
1535604590018,2018-08-30T13:49:50.018,551.979,-0.064,0.775,0.094
1535604590254,2018-08-30T13:49:50.254,552.215,-0.104,0.936,0.228
1535604590254,2018-08-30T13:49:50.254,552.215,-0.131,0.727,0.286
1535604590254,2018-08-30T13:49:50.254,552.215,-0.193,0.796,0.221
1535604590502,2018-08-30T13:49:50.502,552.463,-0.082,1.009,0.346
1535604590502,2018-08-30T13:49:50.502,552.463,-0.131,0.991,0.352
1535604590502,2018-08-30T13:49:50.502,552.463,-0.186,1.254,0.266
1535604590749,2018-08-30T13:49:50.749,552.710,-0.273,0.804,0.148
1535604590749,2018-08-30T13:49:50.749,552.710,-0.233,0.854,0.137
1535604590749,2018-08-30T13:49:50.749,552.710,-0.168,0.845,0.219
1535604590986,2018-08-30T13:49:50.986,552.947,-0.200,0.802,0.261
1535604590986,2018-08-30T13:49:50.986,552.947,-0.190,0.833,0.252
1535604590986,2018-08-30T13:49:50.986,552.947,-0.177,0.967,0.289
